Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Weight x} (lbs),F_{Weight y} (lbs),F_{Weight z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/inertia/cg-x-in,/fdm/jsbsim/inertia/iyy-slugs_ft2,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/metrics/aero-rp-x-in
331.2,-0.0414649771716173,-0.0388256586781426,0.1267404285255546,7.820931643740798e-05,0.0002879162563093778,-0.001222878732316684,-0.04193854847408297,-0.03881435306371965,0.1308915616075557,7.901962992e-15,9.47438106e-12,20906.6387482,21038.7889643,20206.06926554093,-586.0180022078914,-5334.687571345799,-10.26230168173258,-42.12477285025793,4.907303464925659,-0.8696990582515779,-3.336200992191997,19.50412219985154,2.957278393751269e-07,7.142579021955979e-08,9.987080430716754e-08,20206.06926554093,-586.0180022078881,-5334.687571345799,-3602.76884897626,19287.5528024544,-7592.167318979398,-2810.327720297413,19275.59590134025,-7592.167321338529,16168.25472240561,8012.91450483412,-10557.85414997127,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.013189674381465e-07,2.447110603043257e-08,3.421661887159644e-08,0,0,0,-1.812498981937538,0.535025109230487,6.517421293211794,1.013189674381465e-07,2.447110603043257e-08,3.421661887159644e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.028578106177378e-08,1.122592484370266e-07,-3.324113109978718e-07,0,0,0,8.028578106177378e-08,1.122592484370266e-07,-3.324113109978718e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5775794.8312883,5775791.8367466,4.678031148403602,15.46322104888508,26.83587751509188,0.964331600042445,0.008144575462722108,0.1401360339709174,0.2244106128338471,0.6419679103476692,-0.04260275157541275,0.0375380440738643,0.7646261197691834,-0.63268790019493,0.04305293410442938,-0.03702085978841092,-0.7723224209537251,-14.789433851679,-1.6062245584278,-79.955750757676,-80.007417650361,74.005228440311,1171749.141967398,4494878.464953094,-26225204.34215733,1279954.857376348,4465270.879742808,-26225204.34215733,1.3837781525974,5775791.8367466,0,-80.0074176503613188,74.0052284403111855,5775791.83674659673,0.0816470460504943318,0.269884120266735694,0.468374420300267547,20206.0692655409257,-0.000723700375909007779,-0.000677635578189097728,0.00221203777315946964,-0.00012910364259467776,-0.000855783947808195469,0.00223013008514164274,0,0.0307289924332935123,7.90196299154383054e-15,0
332.4,-0.04137178763858202,-0.03848695236813306,0.1252875107419022,7.688954797670064e-05,0.0002648434797228373,-0.001202573741408049,-0.04184197118100556,-0.03847800251970887,0.1294390346544502,7.892909246e-15,9.468951825e-12,20894.6583306,21026.8587464,20193.71919283556,-636.2555251493172,-5328.755090873685,-10.32034792783554,-41.60183612936748,4.980585207838129,-0.8652574331364093,-3.348608950632822,19.48310232430553,2.908408166443279e-07,7.017270799984679e-08,8.934489084847621e-08,20193.71919283556,-636.2555251493139,-5328.755090873685,-3603.809821712498,19283.54191254697,-7568.77498786553,-2808.084133020256,19272.13157732868,-7568.774990169861,16178.21401831901,7973.213352246119,-10548.9339224796,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.964463032474669e-08,2.404178900405896e-08,3.061034803408802e-08,0,0,0,-1.809395835129534,0.533579444373076,6.511697299164495,9.964463032474669e-08,2.404178900405896e-08,3.061034803408802e-08,0,0,0,0,0,0,0,0,0,0,0,0,7.887726063189788e-08,1.004276511831225e-07,-3.269180789901789e-07,0,0,0,7.887726063189788e-08,1.004276511831225e-07,-3.269180789901789e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5788458.9330608,5788455.9094349,4.669427968543768,15.45099333971444,26.87221407632369,0.9642739419116974,0.008052862186515268,0.1400191158142041,0.22473442923667,0.6409549117457397,-0.04252208608021418,0.03700269954754172,0.765506024582203,-0.6316305204582515,0.04296740630779804,-0.0364846484619633,-0.7732176654730879,-14.782346643763,-1.7449623622322,-79.914033576998,-79.965881665856,74.123267943065,1167425.19423199,4518021.123271052,-26234300.90501905,1276583.809866224,4488399.517738862,-26234300.90501905,1.3887918415561,5788455.9094349,3.2388572629057e-09,-79.9658816658555907,74.1232679430653292,5788455.90943485778,0.0814968922357989511,0.269670706481731637,0.469008612932615199,20193.7191928355569,-0.000722073911729146116,-0.000671724037882150604,0.00218667957407395674,-0.000134788273236394066,-0.00084750494981710757,0.00220440933675129921,0,0.0307289924332935123,7.89290924617141352e-15,0
333.6,-0.04127413548700286,-0.03815995747240936,0.1238587669652857,8.302077364058297e-05,0.0002683052887511597,-0.001181739537904056,-0.04174096637093325,-0.03815337846378665,0.128010673648023,7.883871828e-15,9.463529275e-12,20882.6926634,21014.9431088,20181.30091112757,-685.8712160701969,-5322.736803863574,-10.37599572394391,-41.08840558849068,5.050315054019215,-0.8608273750331896,-3.360977586001017,19.46211845355073,2.858284670262921e-07,7.355603621482702e-08,9.147513684374344e-08,20181.30091112757,-685.8712160701936,-5322.736803863574,-3604.845471443809,19279.51615669894,-7545.407858992338,-2805.836563042774,19268.65211665822,-7545.407861243457,16187.93652958566,7933.829041622506,-10540.01521138527,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.792735511382489e-08,2.520094710689591e-08,3.134018911055136e-08,0,0,0,-1.806357862998729,0.5321071047326981,6.505972092754623,9.792735511382489e-08,2.520094710689591e-08,3.134018911055136e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.268027278609367e-08,1.028221429074424e-07,-3.212839739589058e-07,0,0,0,8.268027278609367e-08,1.028221429074424e-07,-3.212839739589058e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5801112.3316279,5801109.2787594,4.660577276507342,15.43928125490716,26.90795013432338,0.9642168141587462,0.007958811813695347,0.1399059494815016,0.2250531448846012,0.6399520490328556,-0.04244391878514466,0.03646963562190273,0.7663744871226446,-0.6305833379070023,0.04288435742653367,-0.03595069473805452,-0.7741015007989581,-14.775070285864,-1.8821612357534,-79.87231091739,-79.924339969583,74.240188016341,1163100.00052449,4541158.959596831,-26243369.41220907,1273215.45705223,4511523.989459651,-26243369.41220907,1.3938055305148,5801109.2787594,3.2388654233633e-09,-79.9243399695833006,74.2401880163414631,5801109.27875936218,0.0813424185186832904,0.269466292039571786,0.469632324806393331,20181.3009111275715,-0.000720369560162433041,-0.000666016900314556591,0.0021617432910046204,-0.000140251404159494699,-0.00083946231479113502,0.0021791174049779552,0,0.0307289924332935123,7.88387182798449403e-15,0
334.8,-0.04117210503090463,-0.03784419558715438,0.1224535346360089,8.912934436527712e-05,0.0002610086806511121,-0.001190315837365501,-0.04163561726820911,-0.03784000157064258,0.1266058162107212,7.874850702e-15,9.458113401e-12,20870.7417254,21003.0420303,20168.81725918248,-734.876283833631,-5316.63684888352,-10.42932144419902,-40.58422671423053,5.116666563183287,-0.8564088402251825,-3.373307049564823,19.44117049772046,2.878334068735064e-07,7.693935924501131e-08,8.846773744251385e-08,20168.81725918248,-734.8762838336277,-5316.63684888352,-3605.875812020715,19275.47558200337,-7522.065889211716,-2803.585028306532,19265.15756518575,-7522.06589141115,16197.42657517771,7894.75820187585,-10531.09802312894,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.861426519819361e-08,2.636010343337603e-08,3.030982753671196e-08,0,0,0,-1.80338305178892,0.5306097257885954,6.500246083066334,9.861426519819361e-08,2.636010343337603e-08,3.030982753671196e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.648327911234706e-08,9.944169154456333e-08,-3.23537615971415e-07,0,0,0,8.648327911234706e-08,9.944169154456333e-08,-3.23537615971415e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5813755.0288131,5813751.9465437,4.651492420928168,15.42806865751334,26.94309974189771,0.9641602110807282,0.007862547446960621,0.1397964254961005,0.2253668725596997,0.6389591824867387,-0.04236811686370793,0.0359388234090265,0.7672317165605624,-0.6295462117675504,0.04280365458723715,-0.03541897102382904,-0.7749741357238413,-14.767613323146,-2.0178494526628,-79.830583372126,-79.882793151966,74.356003033357,1158773.567224185,4564291.95611958,-26252409.89394423,1269849.803702832,4534644.276768713,-26252409.89394423,1.3988192194735,5813751.9465437,3.2388736171502e-09,-79.882793151966311,74.3560030333568704,5813751.94654372707,0.0811838578767585251,0.269270595297349202,0.470245801189349499,20168.8172591824841,-0.000718588792766207429,-0.000660505815764552621,0.0021372173601032717,-0.000145499162710295647,-0.000831647394328666862,0.00215424239874939701,0,0.0307289924332935123,7.87485070181367132e-15,0
336,-0.04106576130620128,-0.03753934301816104,0.1210711301050497,8.733742430378986e-05,0.0002484686804360662,-0.001168423899614863,-0.04152598784817042,-0.0375375472548711,0.1252237788699708,7.865845833e-15,9.452704191e-12,20858.8054955,20991.1554894,20156.27096968348,-783.2816968878196,-5310.45921547746,-10.48041018682875,-40.08903954944604,5.179758585450202,-0.8520017809831297,-3.385597510375215,19.42025838973104,2.825704656985486e-07,7.543565954439653e-08,8.295416323226641e-08,20156.27096968348,-783.2816968878163,-5310.45921547746,-3606.900857245531,19271.42023536517,-7498.74903546148,-2801.329546689119,19261.64796858549,-7498.749037610683,16206.68838577283,7855.997497901788,-10522.18236409876,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.681113510850992e-08,2.584492264645633e-08,2.842082835741166e-08,0,0,0,-1.800469443245718,0.5290888863560493,6.49451966590435,9.681113510850992e-08,2.584492264645633e-08,2.842082835741166e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.479305343090752e-08,9.324418766604766e-08,-3.176218348282902e-07,0,0,0,8.479305343090752e-08,9.324418766604766e-08,-3.176218348282902e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5826387.0264472,5826383.9146192,4.642186313547806,15.41733983781215,26.9776765767881,0.9641041269675839,0.007764188399382465,0.1396904372819166,0.225675722187288,0.6379761745119515,-0.04229455162492391,0.03541023491028013,0.7680779173065199,-0.6285190034148291,0.0427251690578095,-0.03488945058827088,-0.7758357742823956,-14.759984002255,-2.1520546579144,-79.788851522614,-79.841241791629,74.470727142272,1154445.900693779,4587420.095084861,-26261422.3803896,1266486.854565011,4557760.361584524,-26261422.3803896,1.4038329084322,5826383.9146192,3.2388818441464e-09,-79.8412417916294288,74.4707271422719543,5826383.91461918224,0.0810214356624270604,0.26908334206871054,0.470849280803105175,20156.2709696834827,-0.000716732744631299527,-0.000655185134702455756,0.0021130898494435453,-0.000150537419201033978,-0.000824054160624346243,0.00212977185619803123,0,0.0307289924332935123,7.86584583259098739e-15,0
337.2,-0.04095565513226831,-0.03724513080694253,0.1197112058395386,9.360536938511628e-05,0.0002409286772350642,-0.001148103885303139,-0.04141262789835237,-0.0372457457079393,0.1238642142638444,7.856857185e-15,9.447301637e-12,20846.8839525,20979.2834648,20143.66467575091,-831.0981332823882,-5304.207749682459,-10.52935154123075,-39.60265761817691,5.239683346393123,-0.8476061686947418,-3.397849118282658,19.39938206240331,2.776834222285658e-07,7.894429390742968e-08,7.982145249818797e-08,20143.66467575091,-831.0981332823849,-5304.207749682459,-3607.9206208722,19267.3501635019,-7475.457254764648,-2799.070136004096,19258.12337235002,-7475.457256865047,16215.72610574829,7817.54363045395,-10513.26824063015,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.513679088968274e-08,2.704701174138791e-08,2.73475340151208e-08,0,0,0,-1.797615134828581,0.5275460897406909,6.488793225515593,9.513679088968274e-08,2.704701174138791e-08,2.73475340151208e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.873691529691392e-08,8.972288076341553e-08,-3.121285795088276e-07,0,0,0,8.873691529691392e-08,8.972288076341553e-08,-3.121285795088276e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5839008.3263689,5839005.1848246,4.63267126088684,15.40707951700336,27.01169383122409,0.964048556347501,0.007663848888439305,0.1395878808409664,0.2259798001036278,0.6370028903508181,-0.04222309929793652,0.03488384195769925,0.7689132885249793,-0.6275015770902217,0.0426487770191715,-0.03436210649311158,-0.776686615274073,-14.752190280839,-2.2848037308029,-79.747115938644,-79.799686455648,74.584374270079,1150117.007279434,4610543.358794375,-26270406.90165856,1263126.61436433,4580872.225880223,-26270406.90165856,1.4088465973908,5839005.1848246,0,-79.7996864556477874,74.5843742700794365,5839005.18482455146,0.080855366664992559,0.268904265688286348,0.471442993895501872,20143.6646757509079,-0.000714811029369395788,-0.00065005016291711968,0.00208935469343261024,-0.00015537885217086953,-0.000816677967571488453,0.00210569933928038194,0,0.0307289924332935123,7.85685718534952154e-15,0
338.4,-0.04084180301495196,-0.03696104543155048,0.1183729993571844,9.41968853834174e-05,0.00021816615444118,-0.001105719807385954,-0.04129555291638098,-0.03696408259445364,0.1225263600761565,7.847884725e-15,9.441905729e-12,20834.9770753,20967.4259354,20131.00090951853,-878.33600136854,-5297.886180093616,-10.57620198977318,-39.1247982782559,5.296625280698477,-0.8432219538230357,-3.410062033113206,19.37854143566283,2.675334375836251e-07,7.894429390742968e-08,6.942085555714144e-08,20131.00090951853,-878.3360013685367,-5297.886180093616,-3608.935116607202,19263.26541294466,-7452.190504229773,-2796.806814001936,19254.5838217909,-7452.190506282746,16224.54379512695,7779.393336003559,-10504.35565900647,-0,0,-0,0,0,0,0,0,0,0,0,0,0,9.165931658117188e-08,2.704701174138791e-08,2.378419772242069e-08,0,0,0,-1.794818271163885,0.5259827718313349,6.483067136511732,9.165931658117188e-08,2.704701174138791e-08,2.378419772242069e-08,0,0,0,0,0,0,0,0,0,0,0,0,8.873691529691392e-08,7.803214487720691e-08,-3.007195430462403e-07,0,0,0,8.873691529691392e-08,7.803214487720691e-08,-3.007195430462403e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5851618.9304243,5851615.7590063,4.622959031284664,15.39727277381679,27.04516424981194,0.9639934940049051,0.007561638689368034,0.1394886542572705,0.2262792093321207,0.6360391978898327,-0.04215364023604527,0.03435961616058981,0.7697380244387025,-0.626493799705374,0.04257435876864919,-0.03383691154818142,-0.7775268525657392,-14.744239897316,-2.4161228418727,-79.705377178634,-79.758127699789,74.696958126429,1145786.893310841,4633661.729605789,-26279363.48781307,1259769.087805014,4603979.851683448,-26279363.48781307,1.4138602863495,5851615.7590063,0,-79.758127699788588,74.6969581264287683,5851615.7590063177,0.0806858562807249435,0.268733105730783184,0.472027162901880459,20131.0009095185269,-0.000712823935061858579,-0.000645091937759764353,0.00206599858424399898,-0.00016002863815015565,-0.000809509287408463488,0.00208201131412583682,0,0.0307289924332935123,7.84788472522319633e-15,0
339.6,-0.04072433966637606,-0.03668717738168229,0.1170561997208492,9.921337643198278e-05,0.0002261408696165962,-0.001063332225036167,-0.04117489663645224,-0.0366926476109519,0.1212099055304269,7.838928417e-15,9.436516458e-12,20823.0848429,20955.5828799,20118.28211334653,-925.0055182012132,-5291.49808408713,-10.62107598171482,-38.65532683721197,5.350554471197999,-0.8388491044690501,-3.422236403159057,19.35773645972963,2.573834736778681e-07,8.17010810125534e-08,7.368134236287995e-08,20118.28211334653,-925.00551820121,-5291.49808408713,-3609.944358109236,19259.16603003864,-7428.948741050813,-2794.539598369802,19251.02936203927,-7428.948743057683,16233.14543147767,7741.54338658293,-10495.44462545931,-0,0,-0,0,0,0,0,0,0,0,0,0,0,8.818184937808837e-08,2.799151133103805e-08,2.524387809899054e-08,0,0,0,-1.792077052753236,0.5244003298893322,6.477341759322288,8.818184937808837e-08,2.799151133103805e-08,2.524387809899054e-08,0,0,0,0,0,0,0,0,0,0,0,0,9.183566723617176e-08,8.28211224979043e-08,-2.893105298954225e-07,0,0,0,9.183566723617176e-08,8.28211224979043e-08,-2.893105298954225e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5864218.840467,5864215.6390184,4.613061108690221,15.38790512291279,27.07810031047618,0.9639389345418551,0.007457664873188282,0.1393926588546303,0.2265740507433855,0.635084966624763,-0.04208605835116669,0.03383753080665859,0.7705523152213624,-0.6254955397974016,0.04250179817796043,-0.03331384021849544,-0.7783566759719895,-14.736140272621,-2.5460376688272,-79.663635789863,-79.716566068747,74.808492207386,1141455.56510127,4656775.189932497,-26288292.16886365,1256414.279570025,4627083.221076107,-26288292.16886365,1.4188739753082,5864215.6390184,3.2389067231968e-09,-79.7165660687470705,74.8084922073862373,5864215.6390184341,0.0805131049423443573,0.268569609379330887,0.472602005603108222,20118.2821133465295,-0.000710773812878791236,-0.000640312038573548413,0.00204301609500088556,-0.000164492015243737828,-0.00080254970625374066,0.00205870154286489542,0,0.0307289924332935123,7.83892841744622379e-15,0
340.8,-0.04060353827016393,-0.03642290256924191,0.1157605432524077,0.0001017871472380781,0.0002183684044640476,-0.001072415913043695,-0.04105093128722422,-0.03643081591205731,0.1199145871046572,7.829988227e-15,9.431133815e-12,20811.2072344,20943.7542773,20105.51063889958,-971.1166123223207,-5285.046927569651,-10.66401887554786,-38.19411248705106,5.401689199547528,-0.834487579124039,-3.434372371679523,19.33696704034319,2.595137196731354e-07,8.295416323226641e-08,7.042332548074858e-08,20105.51063889958,-971.1166123223175,-5285.046927569651,-3610.948358989479,19255.05206094415,-7405.731922506504,-2792.268506731895,19247.4600380469,-7405.731924468555,16241.53491177118,7703.990589615574,-10486.53514616837,-0,0,-0,0,0,0,0,0,0,0,0,0,0,8.891169045455172e-08,2.842082835741166e-08,2.412765276460505e-08,0,0,0,-1.789389726461776,0.5228000939933087,6.471617445340355,8.891169045455172e-08,2.842082835741166e-08,2.412765276460505e-08,0,0,0,0,0,0,0,0,0,0,0,0,9.324418766604766e-08,7.915896588346154e-08,-2.917050216197424e-07,0,0,0,9.324418766604766e-08,7.915896588346154e-08,-2.917050216197424e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5876808.0583583,5876804.8267223,4.602988436720346,15.37896243282387,27.11051398052048,0.9638848729801621,0.007352030105652018,0.1392997979751609,0.2268644213606471,0.6341400691902092,-0.04202024157870063,0.033317558884065,0.7713563458849647,-0.6245066690730375,0.04243098313382818,-0.03279286663989935,-0.7791762701620234,-14.727898616006,-2.6745731291396,-79.621892308706,-79.675002096377,74.918989799131,1137123.028947628,4679883.7222434,-26297192.97476945,1253062.19432114,4650182.316194158,-26297192.97476945,1.4238876642669,5876804.8267223,3.2389150818385e-09,-79.6750020963772414,74.9189897991313813,5876804.82672231086,0.0803373036519966915,0.268413529993293709,0.473167730868036263,20105.510638899581,-0.000708665430773883502,-0.000635699572966373226,0.00202040262365181912,-0.000168776071903859858,-0.000795788405117110178,0.00203576571413093465,0,0.0307289924332935123,7.8299882273528293e-15,0
342,-0.04047962667308717,-0.03616817188186675,0.1144851043895788,0.0001069693416247332,0.0002208486917215084,-0.001028970764213001,-0.04092388378490296,-0.0361785376594759,0.118639479388094,7.82106412e-15,9.425757789e-12,20799.3442288,20931.9401065,20092.68875291458,-1016.678957756801,-5278.536058728763,-10.70511397776881,-37.74079657671991,5.450045693755564,-0.8301373364932711,-3.446470115194088,19.31623312169461,2.491131019929051e-07,8.583625648544306e-08,7.20523313294163e-08,20092.68875291458,-1016.678957756798,-5278.536058728763,-3611.947132811895,19250.92355163776,-7382.54000596105,-2789.99355664981,19243.87589458728,-7382.540007879517,16249.71605419163,7666.731787733227,-10477.62722726258,-0,0,-0,0,0,0,0,0,0,0,0,0,0,8.534834705642425e-08,2.940825893915644e-08,2.468576454361937e-08,0,0,0,-1.786754586875213,0.5211833357766923,6.4658945360032,8.534834705642425e-08,2.940825893915644e-08,2.468576454361937e-08,0,0,0,0,0,0,0,0,0,0,0,0,9.648378931711612e-08,8.099004127671173e-08,-2.800142624217642e-07,0,0,0,9.648378931711612e-08,8.099004127671173e-08,-2.800142624217642e-07,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,5889386.5859665,5889383.3239867,4.592751493789541,15.37043093954949,27.1424168020637,0.9638313045900634,0.007244833133678643,0.1392099772355866,0.2271504149744882,0.6332043808690083,-0.04195608170312851,0.03279967352574176,0.7721502967638293,-0.6235270619131641,0.04236180536905833,-0.03227396506465145,-0.7799858151381663,-14.719521903851,-2.801753473336,-79.58014726086,-79.633436305917,75.028463981591,1132789.291130517,4702987.309062679,-26306065.93543845,1249712.83669902,4673277.119227394,-26306065.93543845,1.4289013532256,5889383.3239867,3.2389234730959e-09,-79.633436305917499,75.0284639815906473,5889383.32398671191,0.0801586352925153789,0.268264627345544182,0.473724540144641548,20092.6887529145788,-0.000706502765423489476,-0.000631253683765808319,0.00199814201608756277,-0.000172890432339319706,-0.000789223606357086641,0.00201318676503463474,0,0.0307289924332935123,7.82106412037735888e-15,0
